Category,Language,Business Name,Phone #,Phone # 2,Website,Site Rating,Reviews,Rating,Owner First Name,Owner Last Name,Owners Cel #,Owners Phone #,Personal Email,Business Email,Owner Social Media,Owner Social Media 2,Instagram,Facebook,Linkedin,Business Address,City,County,State,Google Link,Plus Code,Source,Owner First Name,Owner Last Name
Snowmobile dealer,,South Side Sales & Service,(413) 664-7111,,southsidesales.com,,61,4.4,,,,,,,,,,,,"546 Curran Hwy, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"MVPR+9Q North Adams, Massachusetts",Google Maps,BRUCE,A. GASPARDI
Truck parts supplier,,FleetPride,(413) 789-0331,,branches.fleetpride.com,,60,4.6,,,,,,,,,,,,"32 Century St, Agawam, MA 01001",Agawam,HAMPDEN,MA,,"3CM7+67 Agawam, Massachusetts",Google Maps,JOHN,P. MILLER
Truck parts supplier,,FleetPride,(413) 789-0331,,branches.fleetpride.com,,60,4.6,,,,,,,,,,,,"32 Century St, Agawam, MA 01001",Agawam,HAMPDEN,MA,,"3CM7+67 Agawam, Massachusetts",Google Maps,JOHN,J. GREISCH
Cabinet store,,In House Kitchen Design,(617) 420-5421,,inhousekitchendesign.com,,39,4.9,,,,,,,,,,,,"415 Neponset Ave, Dorchester, MA 02122",Boston,SUFFOLK,MA,,"7XP4+CH Dorchester, Boston, MA",Google Maps,,
Kitchen remodeler,,"Dream Kitchens & Baths by Nelson, Inc.",(978) 466-9600,,dreamkitchens.net,,25,4.0,,,,,,,,,,,,"44 Mead St Suite A, Leominster, MA 01453",Leominster,WORCESTER,MA,,"G7P5+WM Leominster, Massachusetts",Google Maps,NELSON,LEE
Granite supplier,,Olympia Marble & Granite,(781) 455-0199,,,,14,3.9,,,,,,,,,,,,"60 Charles St, Needham, MA 02494",Needham Heights,NORFOLK,MA,,"8Q4H+CC Needham, Massachusetts",Google Maps,CONSTANTINE,ZGONIS
Granite supplier,,Olympia Marble & Granite,(781) 455-0199,,,,14,3.9,,,,,,,,,,,,"60 Charles St, Needham, MA 02494",Needham Heights,NORFOLK,MA,,"8Q4H+CC Needham, Massachusetts",Google Maps,EVANS,ZGONIS
Cannabis store,,Mass Alternative Care,(413) 377-6240,,massaltcare.com,,821,4.6,,,,,,,,,,,,"1247 E Main St, Chicopee, MA 01020",Chicopee,HAMPDEN,MA,,"5F54+7X Chicopee, Massachusetts",Google Maps,RONALD,PAASCH
Cannabis store,,Mass Alternative Care,(413) 377-6240,,massaltcare.com,,821,4.6,,,,,,,,,,,,"1247 E Main St, Chicopee, MA 01020",Chicopee,HAMPDEN,MA,,"5F54+7X Chicopee, Massachusetts",Google Maps,KEVIN,COLLINS
Cannabis store,,Mass Alternative Care,(413) 377-6240,,massaltcare.com,,821,4.6,,,,,,,,,,,,"1247 E Main St, Chicopee, MA 01020",Chicopee,HAMPDEN,MA,,"5F54+7X Chicopee, Massachusetts",Google Maps,DAVID,C. SPANNAUS
Cannabis store,,Mass Alternative Care,(413) 377-6240,,massaltcare.com,,821,4.6,,,,,,,,,,,,"1247 E Main St, Chicopee, MA 01020",Chicopee,HAMPDEN,MA,,"5F54+7X Chicopee, Massachusetts",Google Maps,HEATHER,ANDRESEN
Cannabis store,,Mass Alternative Care,(413) 377-6240,,massaltcare.com,,821,4.6,,,,,,,,,,,,"1247 E Main St, Chicopee, MA 01020",Chicopee,HAMPDEN,MA,,"5F54+7X Chicopee, Massachusetts",Google Maps,MARSHALL,E. STEARNS
Heating contractor,,Reynolds Plumbing & Heating,(413) 664-1307,,reynoldsplumbingheating.net,,75,4.7,,,,,,,,,,,,"192 Daniels Rd, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"MWVC+6F North Adams, Massachusetts",Google Maps,KIM,L. REYNOLDS
Countertop contractor,,Rapha Marble & Granite,(774) 437-2651,,raphamarblegranite.com,,30,5.0,,,,,,,,,,,,"285 Winthrop St unit F3, Rehoboth, MA 02769",Rehoboth,BRISTOL,MA,,"VQ23+3Q Rehoboth, Massachusetts",Google Maps,DANIELLE,SA BRASILEIRO
Countertop contractor,,Rapha Marble & Granite,(774) 437-2651,,raphamarblegranite.com,,30,5.0,,,,,,,,,,,,"285 Winthrop St unit F3, Rehoboth, MA 02769",Rehoboth,BRISTOL,MA,,"VQ23+3Q Rehoboth, Massachusetts",Google Maps,PAULIVE,BASTOS SEGUNDO
Cannabis store,,Liberty Market Dispensary Lanesborough,(413) 496-3153,,lm420.com,,238,4.8,,,,,,,,,,,,"Brick Building, 25 N Main St #35, Lanesborough, MA 01237",Lanesboro,BERKSHIRE,MA,,"GQ9C+8M Lanesborough, Massachusetts",Google Maps,,
Bathroom remodeler,,Mass Bathtub Refinishing,(508) 690-0434,,massbathtubrefinishing.com,,34,5.0,,,,,,,,,,,,"149B Walnut St, Dorchester, MA 02122",Boston,SUFFOLK,MA,,"7XQ6+X5 Dorchester, Boston, MA",Google Maps,,
Countertop store,,Majestic Stone Inc,(918) 534-7863,,mstonegranite.com,,15,4.9,,,,,,,,,,,,"25 Mohawk Dr # 3, Leominster, MA 01453",Leominster,WORCESTER,MA,,"Q3X7+JV Dewey, Oklahoma",Google Maps,JOSEPH,W. ANTHONY
Bathroom remodeler,,H2o Kitchen & Bath Design Center,(508) 548-8453,,h2obathtilemore.com,,13,4.7,,,,,,,,,,,,"79 Davis Straits Unit A, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"HC52+M8 Falmouth, Massachusetts",Google Maps,,
Hardware store,,Caligari's Hardware,(413) 637-0488,,caligarihardware.com,,105,4.5,,,,,,,,,,,,"224 Housatonic St, Lenox, MA 01240",Lenox,BERKSHIRE,MA,,"9P4J+4W Lenox, Massachusetts",Google Maps,,
Supermarket,,Market 32,(413) 442-7696,,pricechopper.com,,988,4.3,,,,,,,,,,,,"555 Hubbard Ave, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,,Google Maps,,
Kitchen remodeler,,Affordable Cabinets of Cape Cod,(508) 215-8805,,affordablecabinetsofcapecod.com,,9,5.0,,,,,,,,,,,,"300 Nathan Ellis Hwy #40, Mashpee, MA 02649",Mashpee,BARNSTABLE,MA,,"JF7P+5J Mashpee, Massachusetts",Google Maps,,
Kitchen remodeler,,Norfolk Kitchen & Bath Boston,(617) 296-6600,,norfolkkitchenandbath.com,,44,4.4,,,,,,,,,,,,"999 Morton St, Boston, MA 02126",Mattapan,SUFFOLK,MA,,"7WH9+9W Boston, Massachusetts",Google Maps,,
Granite supplier,,Granite Brothers Westborough,(508) 925-0431,,thegranitebrothers.com,,,,,,,,,,,,,,,"29 Bluff St, Worcester, MA 01610",Worcester,WORCESTER,MA,,"755J+J9 Worcester, Massachusetts",Google Maps,,
Pet supply store,,Roxie’s Barkery & Boutique,(413) 445-9901,,homedepot.com,,17,4.9,,,,,,,,,,,,"60 Roberts Dr Suite 107, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"FR72+Q5 Pittsfield, Massachusetts",Google Maps,,
Hardware store,,Elm Street Hardware Inc,(413) 442-9558,,,,38,4.9,,,,,,,,,,,,"129 Elm St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CQV5+QR Pittsfield, Massachusetts",Google Maps,,
Liquor store,,Junction Variety,(413) 289-9575,,facebook.com,,17,4.5,,,,,,,,,,,,"4279 Church St, Thorndike, MA 01079",Thorndike,HAMPDEN,MA,,"5MMG+GG Thorndike, Palmer, MA",Google Maps,,
Contractor,,Outstanding Bath Refinishing,(978) 303-0053,,outstandingbathrefinishing.com,,,5.0,,,,,,,,,,,,"5 Puffer Dr, Mendon, MA 01756",Mendon,WORCESTER,MA,,"3FWC+5W Mendon, Massachusetts",Google Maps,,
Cabinet store,,Star Kitchen Cabinets,(508) 857-5180,,starkitchencabinets.com,,45,3.5,,,,,,,,,,,,"75 Stockwell Dr #8, Avon, MA 02322",Avon,NORFOLK,MA,,"4WJJ+RH Avon, Massachusetts",Google Maps,,
Countertop store,,Rau Brothers Inc,(978) 297-1247,,,,,5.0,,,,,,,,,,,,"273 Lincoln Ave, Winchendon, MA 01475",Winchendon,WORCESTER,MA,,"MXV2+V4 Winchendon, Massachusetts",Google Maps,,
Salvadoran restaurant,,Placita Latina Restaurant & Market,(413) 217-6355,,,,49,4.7,,,,,,,,,,,,"41 North St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CPXW+M8 Pittsfield, Massachusetts",Google Maps,,
Convenience store,,7-Eleven,(413) 743-0322,,7-eleven.com,,21,4.4,,,,,,,,,,,,"223 Columbia St, Adams, MA 01220",Adams,BERKSHIRE,MA,,"JVPP+MV Adams, Massachusetts",Google Maps,,
Countertop store,,Cape Cod Marble & Granite Inc,(508) 771-2900,,capecodmarbleandgranite.com,,28,4.5,,,,,,,,,,,,"38 Rosary Ln, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"MP9J+3Q Hyannis, Barnstable, MA",Google Maps,,
Countertop store,,Northeast Cabinet & Countertop,(781) 989-5000,,northeastcabinetandcountertop.com,,2,5.0,,,,,,,,,,,,"140 Campanelli Dr, Braintree, MA 02184",Braintree,NORFOLK,MA,,"6X39+JP Braintree, Massachusetts",Google Maps,,
Bathroom supply store,,Spritzo-Worcester,(508) 853-5912,,splashspritzo.com,,7,4.6,,,,,,,,,,,,"660 Lincoln St, Worcester, MA 01605",Worcester,WORCESTER,MA,,"76XP+8M Worcester, Massachusetts",Google Maps,,
Hardware store,,Carr Hardware,(413) 443-5611,,carrhardware.com,,237,4.4,,,,,,,,,,,,"547 North St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FP4X+G8 Pittsfield, Massachusetts",Google Maps,,
Tile store,,"Tom's Tile Store & More, Inc.",(781) 806-5841,,,,8,5.0,,,,,,,,,,,,"1 Merchant St L1, Sharon, MA 02067",Sharon,NORFOLK,MA,,"4Q87+WJ Sharon, Massachusetts",Google Maps,,
Auto parts store,,O'Reilly Auto Parts,(413) 234-3212,,locations.oreillyauto.com,,196,4.5,,,,,,,,,,,,"644 State St, Springfield, MA 01109",Springfield,HAMPDEN,MA,,"4C6H+8J Springfield, Massachusetts",Google Maps,,
Cannabis store,,Ideal Craft Cannabis,(508) 928-1741,,idealcraftcannabis.com,,274,4.7,,,,,,,,,,,,"199 Main St, Blackstone, MA 01504",Blackstone,WORCESTER,MA,,"2F85+W2 Blackstone, Massachusetts",Google Maps,,
Countertop store,,Granite Designs LLC,(978) 362-1373,,granitedesignsusa.com,,27,4.7,,,,,,,,,,,,"18 Republic Rd, North Billerica, MA 01862",North Billerica,MIDDLESEX,MA,,"HM5W+MR North Billerica, Billerica, MA",Google Maps,,
Custom t-shirt store,,Peace Train Tees,(413) 499-1890,,peacetraintees.com,,38,4.7,,,,,,,,,,,,"2 South St #150, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CPXW+65 Pittsfield, Massachusetts",Google Maps,,
Gas station,,Mobil,(413) 743-0700,,exxon.com,,137,4.3,,,,,,,,,,,,"160 Howland Ave, Adams, MA 01220",Adams,BERKSHIRE,MA,,"MV3Q+FM Adams, Massachusetts",Google Maps,,
Tile store,,Bianchis Tile & Marble,(508) 548-6389,,,,8,3.0,,,,,,,,,,,,"162 Sandwich Rd, Teaticket, MA 02536",East Falmouth,BARNSTABLE,MA,,"HCH4+2H Teaticket, Falmouth, MA",Google Maps,,
Cabinet maker,,Jewett Farms + Co (Showroom),(978) 961-1538,,jewettfarms.com,,13,4.4,,,,,,,,,,,,"1 Design Center Pl Suite #235, Boston, MA 02210",Boston,SUFFOLK,MA,,"8XV8+PP Boston, Massachusetts",Google Maps,,
Kitchen remodeler,,Quality Home Solutions LLC,(978) 840-6400,,qualityhomesolutions.net,,3,3.7,,,,,,,,,,,,"765 N Main St, Leominster, MA 01453",Leominster,WORCESTER,MA,,"H64H+MV Leominster, Massachusetts",Google Maps,,
Hardware store,,A W Baldwin,(413) 232-7757,,stores.truevalue.com,,21,4.7,,,,,,,,,,,,"2 Center St, West Stockbridge, MA 01266",West Stockbridge,BERKSHIRE,MA,,"8JMJ+GW West Stockbridge, Massachusetts",Google Maps,,
Cabinet store,,KITCHENS BY DESIGN,(508) 242-5181,,kitchensbydesigns.com,,,,,,,,,,,,,,,"99 West St UNIT E, Medfield, MA 02052",Medfield,NORFOLK,MA,,"5MR9+47 Medfield, Massachusetts",Google Maps,,
Countertop store,,OC Stone Granite & Marble,(781) 327-6935,,ocstonegraniteandmarble.com,,60,4.9,,,,,,,,,,,,"102 Bridge Rd #1b, Salisbury, MA 01952",Salisbury,ESSEX,MA,,"R4GM+VF Salisbury, Massachusetts",Google Maps,,
Countertop store,,AMB Countertops Inc,(978) 496-1811,,ambcountertops.com,,11,4.9,,,,,,,,,,,,"175 Littleton Rd Suite C, Westford, MA 01886",Westford,MIDDLESEX,MA,,"HH9G+4Q Westford, Massachusetts",Google Maps,,
Cabinet store,,Carriagetown Kitchens,(978) 590-9938,,carriagetownkitchens.com,,29,5.0,,,,,,,,,,,,"14 Cedar St # 315, Amesbury, MA 01913",Amesbury,ESSEX,MA,,"V36C+JQ Amesbury, Massachusetts",Google Maps,,
Frozen yogurt shop,,Cravins Soft Serve & Frozen Yogurt,,,cravinsicecream.com,,66,4.7,,,,,,,,,,,,"208 Elm St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CQV7+8P Pittsfield, Massachusetts",Google Maps,,
Kitchen supply store,,Williams-Sonoma,(508) 477-1800,,williams-sonoma.com,,47,4.4,,,,,,,,,,,,"38 Nathan Ellis Hwy, Mashpee, MA 02649",Mashpee,BARNSTABLE,MA,,"JG85+QP Mashpee, Massachusetts",Google Maps,,
Granite supplier,,Boston Stone Works,(617) 892-2795,,bostonstoneworks.com,,,,,,,,,,,,,,,"142 Quincy Shore Dr, Quincy, MA 02171",Quincy,NORFOLK,MA,,"7XP9+77 Quincy, Massachusetts",Google Maps,,
Fast food restaurant,,McDonald's,(413) 664-7272,,mcdonalds.com,,701,3.3,,,,,,,,,,,,"17 Union St, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"PV2R+8R North Adams, Massachusetts",Google Maps,,
Appliance store,,"Henry's Electric, Inc.",(413) 243-0690,,henryselectricinc.com,,37,4.2,,,,,,,,,,,,"252 Main St, Lee, MA 01238",Lee,BERKSHIRE,MA,,"8P5X+X9 Lee, Massachusetts",Google Maps,,
Discount store,,Habitat for Humanity ReStore NCM,(978) 227-5556,,restorencm.org,,93,4.4,,,,,,,,,,,,"637 Lancaster St, Leominster, MA 01453",Leominster,WORCESTER,MA,,"G756+FV Leominster, Massachusetts",Google Maps,,
Countertop store,,Santo Marble & Granite,(978) 462-2200,,,,4,4.8,,,,,,,,,,,,"44 Bridge Rd, Salisbury, MA 01952",Salisbury,ESSEX,MA,,"R4PQ+74 Salisbury, Massachusetts",Google Maps,,
Sheet metal contractor,,"Weiss Sheet Metal, Inc.",(508) 583-8300,,weiss-sheetmetal.com,,14,5.0,,,,,,,,,,,,"105 Bodwell St, Avon, MA 02322",Avon,NORFOLK,MA,,"4WHW+J2 Avon, Massachusetts",Google Maps,,
Hardware store,,Amesbury Industrial Supply Co,(978) 388-1313,,amesburyindustrial.com,,257,4.9,,,,,,,,,,,,"Mill 2, 24 High St, Amesbury, MA 01913",Amesbury,ESSEX,MA,,"V359+79 Amesbury, Massachusetts",Google Maps,,
Countertop store,,Kitchen Countertops & Cabinets,(508) 655-5636,,ifoundmykitchen.com,,71,4.9,,,,,,,,,,,,"1 Wellesley Rd, Natick, MA 01760",Natick,MIDDLESEX,MA,,"8M39+MH Natick, Massachusetts",Google Maps,,
Lawn mower store,,Pittsfield Lawn & Tractor,(413) 443-2623,,plt.com,,148,4.4,,,,,,,,,,,,"1548 W Housatonic St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CMJH+QJ Pittsfield, Massachusetts",Google Maps,,
Appliance store,,Crane Appliance,(508) 548-8179,,craneappliance.com,,746,4.9,,,,,,,,,,,,"249 Teaticket Hwy East, Falmouth, MA 02536",East Falmouth,BARNSTABLE,MA,,"HC84+P3 Falmouth, Massachusetts",Google Maps,,
Market,,Monti Farms & Deli,(978) 464-2363,,montisprinceton.com,,115,4.7,,,,,,,,,,,,"194 Worcester Rd, Princeton, MA 01541",Princeton,WORCESTER,MA,,"C4FC+9P Princeton, Massachusetts",Google Maps,,
Kitchen remodeler,,Norfolk Kitchen & Bath Braintree,(781) 848-5333,,norfolkkitchenandbath.com,,48,4.4,,,,,,,,,,,,"265 Wood Rd, Braintree, MA 02184",Braintree,NORFOLK,MA,,"6XC6+27 Braintree, Massachusetts",Google Maps,,
Bakery,,Berkshire Mountain Bakery,(413) 274-1313,,berkshiremountainbakery.com,,389,4.8,,,,,,,,,,,,"367 Park St, Housatonic, MA 01236",Housatonic,BERKSHIRE,MA,,"7J2P+97 Housatonic, Great Barrington, MA",Google Maps,,
Stone supplier,,Ashfield Stone Company,(413) 625-6555,,ashfieldstone.com,,6,4.5,,,,,,,,,,,,"246 Main St, Shelburne Falls, MA 01370",Shelburne Falls,FRANKLIN,MA,,"J7C7+PQ Shelburne Falls, Massachusetts",Google Maps,,
Furniture store,,Bob’s Discount Furniture and Mattress Store,(508) 656-1010,,mybobs.com,,1505,4.5,,,,,,,,,,,,"1450 Worcester St, Natick, MA 01760",Natick,MIDDLESEX,MA,,"7JW4+WF Natick, Massachusetts",Google Maps,,
Countertop store,,LA Tiles Marble Granite Design,(978) 378-4340,,latilesstonedesign.com,,37,4.8,,,,,,,,,,,,"4 Perkins Way, Newburyport, MA 01950",Newburyport,ESSEX,MA,,"Q4W7+XW Newburyport, Massachusetts",Google Maps,,
Granite supplier,,Bella Marble & Granite,(508) 816-3991,,bellacountertopsma.com,,41,5.0,,,,,,,,,,,,"308 Central St, Hudson, MA 01749",Hudson,MIDDLESEX,MA,,"9CX3+89 Hudson, Massachusetts",Google Maps,,
Lumber store,,Johnson Lumber Co.,(978) 462-7151,,johnsonlumber.com,,19,4.5,,,,,,,,,,,,"133 Main St, Salisbury, MA 01952",Salisbury,ESSEX,MA,,"V37X+36 Salisbury, Massachusetts",Google Maps,,
Cannabis store,,Temescal Wellness,(413) 464-8044,,ma.temescalwellness.com,,1237,4.6,,,,,,,,,,,,"10 Callahan Dr, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CMHJ+XR Pittsfield, Massachusetts",Google Maps,,
Hardware store,,Botello Home Center,(508) 477-3133,,botellolumber.com,,69,4.7,,,,,,,,,,,,"26 Bowdoin Rd, Mashpee, MA 02649",Mashpee,BARNSTABLE,MA,,"JGMQ+4M Mashpee, Massachusetts",Google Maps,,
Countertop store,,"Precision Stone Works - Marble, Granite, Quartz, Quartzite, Soapstone",(508) 474-3020,,precisionstone.works,,14,5.0,,,,,,,,,,,,"224 Cherry St Office C, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"777X+PX Shrewsbury, Massachusetts",Google Maps,,
Kitchen remodeler,,DOCA Boston,(617) 238-4900,,docabostonkitchens.com,,17,4.8,,,,,,,,,,,,"20 Boylston St, Brookline, MA 02445",Brookline,NORFOLK,MA,,"8VJJ+GP Brookline, Massachusetts",Google Maps,,
Department store,,Kohl's,(413) 551-2654,,kohls.com,,60,4.2,,,,,,,,,,,,"491 Pittsfield Rd, Lenox, MA 01240",Lenox,BERKSHIRE,MA,,"CP4J+5R Lenox, Massachusetts",Google Maps,,
Dollar store,,Dollar General,(413) 346-5220,,dollargeneral.com,,147,4.1,,,,,,,,,,,,"69 Veterans Memorial Dr, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"PV2Q+C9 North Adams, Massachusetts",Google Maps,,
Granite supplier,,RJJ Installation,(781) 769-0504,,rjjgranite.com,,28,5.0,,,,,,,,,,,,"275 Lenox St, Norwood, MA 02062",Norwood,NORFOLK,MA,,"5RP2+79 Norwood, Massachusetts",Google Maps,,
Countertop store,,StoneOne Marble & Granite,(978) 681-7664,,stoneonecorp.com,,63,4.4,,,,,,,,,,,,"75 Mystic St, Methuen, MA 01844",Methuen,ESSEX,MA,,"PQGX+P3 Methuen, Massachusetts",Google Maps,,
Countertop store,,ERD Custom Woodworking,(978) 957-8373,,,,2,5.0,,,,,,,,,,,,"126 Lakeshore Dr, Dracut, MA 01826",Dracut,MIDDLESEX,MA,,"MJVJ+PV Dracut, Massachusetts",Google Maps,,
Animal feed store,,Tractor Supply Co.,(508) 347-3057,,tractorsupply.com,,361,4.4,,,,,,,,,,,,"178 Main St, Sturbridge, MA 01566",Sturbridge,WORCESTER,MA,,,Google Maps,,
Ice cream shop,,Ben & Jerry’s,(413) 443-5400,,benjerry.com,,403,4.6,,,,,,,,,,,,"179 South St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CPVW+J4 Pittsfield, Massachusetts",Google Maps,,
Appliance store,,Lambco TV & Appliance,(508) 563-7050,,lambcotvandappliance.com,,17,4.2,,,,,,,,,,,,"1356 MA-28A, Cataumet, MA 02534",Cataumet,BARNSTABLE,MA,,"M96V+J6 Cataumet, Bourne, MA",Google Maps,,
Granite supplier,,Discover Surfaces,(508) 438-6900,,discovermarble.com,,497,4.9,,,,,,,,,,,,"1 Latti Farm Rd, Millbury, MA 01527",Millbury,WORCESTER,MA,,"669G+V4 Millbury, Massachusetts",Google Maps,,
Grocery store,,Keystone Market,(413) 625-8400,,,,45,4.7,,,,,,,,,,,,"44 Bridge St, Shelburne Falls, MA 01370",Shelburne Falls,FRANKLIN,MA,,"J736+GC Shelburne Falls, Massachusetts",Google Maps,,
Kitchen remodeler,,iKitchen Inc,(617) 481-7608,,,,7,5.0,,,,,,,,,,,,"271 Quincy Ave, Quincy, MA 02169",Quincy,NORFOLK,MA,,"62R6+77 Quincy, Massachusetts",Google Maps,,
Grocery store,,Big Y World Class Market,(413) 243-3201,,bigy.com,,1029,4.3,,,,,,,,,,,,"10 Pleasant St, Lee, MA 01238",Lee,BERKSHIRE,MA,,,Google Maps,,
Countertop store,,Natural Marble & Granite,(508) 634-2235,,naturalcompanies.com,,36,4.7,,,,,,,,,,,,"45 Pond St, Milford, MA 01757",Milford,WORCESTER,MA,,"4FRP+C6 Milford, Massachusetts",Google Maps,,
Granite supplier,,Boston Granite Exchange,(978) 372-8300,,bostongraniteexchange.com,,60,4.6,,,,,,,,,,,,"1 Parkridge Rd, Haverhill, MA 01835",Haverhill,ESSEX,MA,,"QV7P+GR Haverhill, Massachusetts",Google Maps,,
Countertop store,,SMB Stoneworks,(978) 300-0762,,smbstoneworks.com,,,5.0,,,,,,,,,,,,"168 Main St, Northborough, MA 01532",Northborough,WORCESTER,MA,,"89FC+C4 Northborough, Massachusetts",Google Maps,,
Bakery,,Giovanni's Italian Pastries,(413) 789-8900,,facebook.com,,374,4.8,,,,,,,,,,,,"719 Main St, Agawam, MA 01001",Agawam,HAMPDEN,MA,,"399P+J4 Agawam, Massachusetts",Google Maps,,
Convenience store,,A-Mart,(413) 464-9741,,,,118,4.5,,,,,,,,,,,,"524 North St A, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FP4X+CP Pittsfield, Massachusetts",Google Maps,,
Grocery store,,West Falmouth Market Inc,(508) 548-1139,,westfalmouthmarket.com,,360,4.5,,,,,,,,,,,,"623 MA-28A, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"J938+F3 Falmouth, Massachusetts",Google Maps,,
Countertop contractor,,Affordable Countertop Installers of Auburn,(508) 374-9867,,,,12,5.0,,,,,,,,,,,,"319 Southbridge St, Auburn, MA 01501",Auburn,WORCESTER,MA,,"6549+V6 Auburn, Massachusetts",Google Maps,,
Kitchen remodeler,,"Watch City Kitchens, LLC",(781) 893-3234,,watchcitykitchens.com,,18,5.0,,,,,,,,,,,,"216R Newton St Suite 2A, Waltham, MA 02453",Waltham,MIDDLESEX,MA,,"9Q9C+V5 Waltham, Massachusetts",Google Maps,,
,,New Art Plastics,(413) 773-3296,,,,,,,,,,,,,,,,,"150 Hope St, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,"HCJ3+55 Greenfield, Massachusetts",Google Maps,,
Cannabis store,,Jack's Cannabis Co.,(413) 464-9673,,jackscannabisco.com,,302,4.5,,,,,,,,,,,,"1021 South St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,,Google Maps,,
Granite supplier,,Majestic Marble & Granite,(781) 830-1020,,majesticfabrication.com,,6,5.0,,,,,,,,,,,,"253 Revere St, Canton, MA 02021",Canton,NORFOLK,MA,,,Google Maps,,
Kitchen remodeler,,American Cabinet Corporation,(978) 687-6825,,americancabinetcorp.com,,16,5.0,,,,,,,,,,,,"436 Broadway # 6, Methuen, MA 01844",Methuen,ESSEX,MA,,"PRP3+G9 Methuen, Massachusetts",Google Maps,,
Countertop store,,Select Stone Inc.,(978) 262-0032,,selectstonecorp.net,,61,4.9,,,,,,,,,,,,"7 Esquire Rd, North Billerica, MA 01862",North Billerica,MIDDLESEX,MA,,"HM6X+9P North Billerica, Billerica, MA",Google Maps,,
Home improvement store,,New England Chimney Sweeps And Mansory Inc,,,,,,,,,,,,,,,,,,"Southwick, MA 01077",Southwick,HAMPDEN,MA,,"365J+HX Southwick, Massachusetts",Google Maps,,
Concrete contractor,,Elser Concrete,(413) 441-4117,,,,,,,,,,,,,,,,,"30 Dan Ave, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CQMH+WJ Pittsfield, Massachusetts",Google Maps,,
Frozen yogurt shop,,"Sweet Waves, Inc.",(508) 477-1400,,sweet-waves-mashpee.com,,40,4.7,,,,,,,,,,,,"10 Steeple St, Mashpee, MA 02649",Mashpee,BARNSTABLE,MA,,"JG85+GX Mashpee, Massachusetts",Google Maps,,
Countertop store,,All Granite & Marble,(508) 248-9393,,allgranite2.com,,105,4.5,,,,,,,,,,,,"381 Worcester Rd, Charlton, MA 01507",Charlton,WORCESTER,MA,,"532F+5F Charlton, Massachusetts",Google Maps,,
Building materials store,,Terrene of New England,(617) 244-6200,,terreneofne.com,,5,4.2,,,,,,,,,,,,"275 Centre St, Newton, MA 02458",Newton,MIDDLESEX,MA,,"9R57+CP Newton, Massachusetts",Google Maps,,
Hardware store,,Hamshaw Lumber-Greenfield,(413) 774-6311,,acehardware.com,,29,4.2,,,,,,,,,,,,"1123 Bernardston Rd, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,"JCQJ+W5 Greenfield, Massachusetts",Google Maps,,
Grocery store,,Loeb's Foodtown of Lenox,(413) 637-0270,,loebsfoodtown.com,,144,4.5,,,,,,,,,,,,"42 Main St, Lenox, MA 01240",Lenox,BERKSHIRE,MA,,"9P58+78 Lenox, Massachusetts",Google Maps,,
Countertop store,,COUNTERTOPS EXPRESS,(508) 316-1774,,countertopsexpressma.com,,40,4.8,,,,,,,,,,,,"580 Kelley Blvd, North Attleborough, MA 02760",North Attleboro,BRISTOL,MA,,"2M5W+2J North Attleborough, Massachusetts",Google Maps,,
Ice cream shop,,Westview Farms Creamery,(413) 267-5355,,,,727,4.6,,,,,,,,,,,,"109 E Hill Rd, Monson, MA 01057",Monson,HAMPDEN,MA,,"3PX8+Q6 Monson, Massachusetts",Google Maps,,
Flooring store,,Floor & Decor,(781) 464-3550,,flooranddecor.com,,97,4.2,,,,,,,,,,,,"80 2nd Ave, Waltham, MA 02451",Waltham,MIDDLESEX,MA,,"9PVP+MJ Waltham, Massachusetts",Google Maps,,
Cabinet store,,White Swan Cabinetry,(978) 887-2994,,,,,,,,,,,,,,,,,"461 Boston St, Topsfield, MA 01983",Topsfield,ESSEX,MA,,"M37C+5C Topsfield, Massachusetts",Google Maps,,
