Category,Language,Business Name,Phone #,Phone # 2,Website,Site Rating,Reviews,Rating,Owner First Name,Owner Last Name,Owners Cel #,Owners Phone #,Personal Email,Business Email,Owner Social Media,Owner Social Media 2,Instagram,Facebook,Linkedin,Business Address,City,County,State,Google Link,Plus Code,Source,Email
Floor refinishing service,,Joy Floors Hardwood Floors Service,(617) 605-5978,,,,,,,,,,,,,,,https://www.facebook.com/ryanfloors/,,"68 Orchard St, Medford, MA 02155",Medford,MIDDLESEX,MA,,"CV7G+V9 Medford, Massachusetts",Google Maps
Home improvement store,,Lowe's Home Improvement,(978) 568-3300,,lowes.com,,944,4.0,,,,,,,,,https://www.instagram.com/loweshomeimprovement,https://www.facebook.com/204546092905669,,"6 Highland Common E, Hudson, MA 01749",Hudson,MIDDLESEX,MA,,"9CV4+WW Hudson, Massachusetts",Google Maps
Carpet store,,The Knotting Company,(508) 821-8585,,theknottingcompany.com,,7,5.0,,,,,,,,,https://www.instagram.com/theknottingcompany/,https://www.facebook.com/theknottingcompany/,,"2 Tupper Rd #5, Sandwich, MA 02563",Sandwich,BARNSTABLE,MA,,"QF8J+P2 Sandwich, Massachusetts",Google Maps
Flooring contractor,,Damien Hardwood Floors,(617) 315-8707,,damienfloors.com,,49,5.0,,,,,,damienfloors@aol.com,,,,https://www.facebook.com/153062821380681,,"254 Washington St, Weymouth, MA 02188",Weymouth,NORFOLK,MA,,"627Q+X6 Weymouth, Massachusetts",Google Maps
Cabinet store,,CALUCHOS Enterprises,(781) 885-1385,,caluchos.com,,4,5.0,,,,,,,,,https://www.instagram.com/caluchos.enterprises/,https://www.facebook.com/caluchos.enterprise/,,"1134 N Main St, Randolph, MA 02368",Randolph,NORFOLK,MA,,"5WVQ+MM Randolph, Massachusetts",Google Maps
Wood floor refinishing service,,Stellar Flooring,(508) 818-7644,,stellar-floors.com,,,,,,,,,Jacson@stellar-floors.com,,,,,,"495 Union St, East Bridgewater, MA 02333",East Bridgewater,PLYMOUTH,MA,,"23R3+Q7 East Bridgewater, Massachusetts",Google Maps
Tile contractor,,Grout Master,(508) 754-3302,,,,3,5.0,,,,,,,,,,https://www.facebook.com/yourgroutmaster/,,"381 Chandler St, Worcester, MA 01602",Worcester,WORCESTER,MA,,"7579+CM Worcester, Massachusetts",Google Maps
Construction company,,Sky General services,(774) 707-9658,,skygeneralservices.com,,2,5.0,,,,,,skygeneral01@gmail.com,,,,https://www.facebook.com/p/Sky-general-service-100064822097913/,,"157 Maple St, Danvers, MA 01923",Danvers,ESSEX,MA,,"H3C6+22 Danvers, Massachusetts",Google Maps
Flooring store,English,Carlisle Wide Plank Floors,(800) 595-9663,,wideplankflooring.com,,6,3.8,ROBERT,WALDRON,,,,,,,,,,"1 Design Center Pl #541, Boston, MA 02210",Boston,SUFFOLK,MA,,"8XV8+MV Boston, Massachusetts",Google Maps
Painter,,B&R Painting and flooring home improvement,(978) 407-7129,,brhomeimprove.com,,8,5.0,,,,,,RENZORONCAL500@GMAIL.COM,,,,https://www.facebook.com/p/BR-Painting-flooring-home-improvement-100088689937441/?locale=ro_RO,,"922 Clark St, Gardner, MA 01440",Gardner,WORCESTER,MA,,"JX59+2C Gardner, Massachusetts",Google Maps
Flooring store,American,Modern Floors,(617) 776-7727,,modernfloorsinc.com,,3,3.7,PAUL,R. PINTAL JR.,,,,,,,,,,"22 Marshall St, Somerville, MA 02145",Somerville,MIDDLESEX,MA,,"9WR4+MP Somerville, Massachusetts",Google Maps
Tile contractor,,High Quality Tile Inc.,(978) 310-9916,,highqualitytileinc.com,,43,5.0,,,,,,20info@highqualitytileinc.com,,,https://www.instagram.com/highqualitytile/,https://www.facebook.com/highqualitytileinc,,"32 Lamper Hill Rd, Cherry Valley, MA 01611",Cherry Valley,WORCESTER,MA,,"64FV+VJ Cherry Valley, Leicester, MA",Google Maps
Flooring store,French,Carlisle Wide Plank Floors,(800) 595-9663,,wideplankflooring.com,,6,3.8,LAURI,UNION,,,,,,,,,,"1 Design Center Pl #541, Boston, MA 02210",Boston,SUFFOLK,MA,,"8XV8+MV Boston, Massachusetts",Google Maps
Carpet store,Irish,Mal Elfman's of Waltham Inc,(781) 899-9400,,elfmans.com,,28,4.5,DAVID,H RYAN,,,,customerservice@elfmans.com,,,,,https://www.linkedin.com/company/mal-elfman's-flooring,"417 Moody St, Waltham, MA 02453",Waltham,MIDDLESEX,MA,,"9Q96+JX Waltham, Massachusetts",Google Maps
Flooring store,English,Carlisle Wide Plank Floors,(800) 595-9663,,wideplankflooring.com,,6,3.8,ANDREW,TROTT,,,,,,,,,,"1 Design Center Pl #541, Boston, MA 02210",Boston,SUFFOLK,MA,,"8XV8+MV Boston, Massachusetts",Google Maps
Flooring contractor,American,PAC Flooring,(617) 527-0996,,,,2,5.0,NICHOLAS,J. BOIVIN,,,,,,,,http://facebook.com/pacflooring,,"12 Linscott Rd Suite D, Woburn, MA 01801",Woburn,MIDDLESEX,MA,,"GV45+CV Woburn, Massachusetts",Google Maps
Carpet store,,"Custom Floors Design, Luxury Carpeting & Rugs",(781) 435-0707,,customfloorsdesign.com,,9,5.0,,,,,,info@customfloorsdesign.com,,,https://www.instagram.com/custom_floors_design/,https://www.facebook.com/CustomFloorsDesignInc/,,"271 Main St, Stoneham, MA 02180",Stoneham,MIDDLESEX,MA,,"FVMX+9R Stoneham, Massachusetts",Google Maps
Furniture store,,Vineyard Decorators,(508) 693-9197,,vineyarddecorators.com,,95,4.9,,,,,,,,,,,https://www.linkedin.com/company/vineyard-decorators,"35 Airport Rd, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"99QR+52 Vineyard Haven, Tisbury, MA",Google Maps
Flooring store,Russian,Carlisle Wide Plank Floors,(800) 595-9663,,wideplankflooring.com,,6,3.8,MICHAEL,STANEK,,,,,,,,,,"1 Design Center Pl #541, Boston, MA 02210",Boston,SUFFOLK,MA,,"8XV8+MV Boston, Massachusetts",Google Maps
Flooring store,,Marra Flooring & Design,(508) 881-2265,,marraflooring.com,,57,4.7,,,,,,info@marraflooring.com,,,,https://www.facebook.com/marraflooringanddesign/,,"60 Pleasant St suite #9, Ashland, MA 01721",Ashland,MIDDLESEX,MA,,"7G6J+C3 Ashland, Massachusetts",Google Maps
Flooring contractor,,J & P flooring,(978) 413-1062,,m.facebook.com,,,,,,,,,,,,,,,"110 Lakeshore Dr, Winchendon, MA 01475",Winchendon,WORCESTER,MA,,"MXMF+M6 Winchendon, Massachusetts",Google Maps
Contractor,,DuraBull floors,(508) 868-8921,,durabullfloors.com,,,,,,,,,,,,,,,"59 James St, Worcester, MA 01603",Worcester,WORCESTER,MA,,"65M2+88 Worcester, Massachusetts",Google Maps
Flooring store,English,Carlisle Wide Plank Floors,(800) 595-9663,,wideplankflooring.com,,6,3.8,SCOTT,D STEELE,,,,,,,,,,"1 Design Center Pl #541, Boston, MA 02210",Boston,SUFFOLK,MA,,"8XV8+MV Boston, Massachusetts",Google Maps
Floor refinishing service,,Garage Floor Coating of Boston,(617) 698-2237,,garagefloorcoatingofboston.com,,207,5.0,,,,,,,,,,https://www.facebook.com/garagefloorcoatingboston/,,"552 Adams St, Milton, MA 02186",Milton,NORFOLK,MA,,"7X56+82 Milton, Massachusetts",Google Maps
Kitchen remodeler,,"Frangioso Granite, Inc.",(781) 849-0016,,frangiosogranite.com,,8,4.3,,,,,,,,,,,,"95 Grove St, Braintree, MA 02184",Braintree,NORFOLK,MA,,"52V3+PV Braintree, Massachusetts",Google Maps
Flooring store,English,"McEllin Co., Inc.",(781) 647-9322,,mcellinco.com,,33,4.8,EDWARD,J COX,,,,info@mcellinco.com,,,,,,"17 Water St, Waltham, MA 02453",Waltham,MIDDLESEX,MA,,"9QF6+P3 Waltham, Massachusetts",Google Maps
Carpet store,,Eternally Homes,,,eternallyhomes.com,,,,,,,,,,,,,,,"470 Southbridge St, Auburn, MA 01501",Auburn,WORCESTER,MA,,"55X4+6M Auburn, Massachusetts",Google Maps
Paint store,,Home Decor Group,(978) 535-5100,,homedecorgroup.com,,30,4.5,,,,,,,,,,https://m.facebook.com/HomeDecorGroup/about/?referrer=services_landing_page,https://www.linkedin.com/company/home-decor-group-llc,"515 Lowell St, Peabody, MA 01960",Peabody,ESSEX,MA,,"G2VC+V6 Peabody, Massachusetts",Google Maps
Bathroom remodeler,,H2o Kitchen & Bath Design Center,(508) 548-8453,,h2obathtilemore.com,,13,4.7,,,,,,office@h2obathtilemore.com,,,,https://www.facebook.com/H2oKitchenandBathDesignCenter/,,"79 Davis Straits Unit A, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"HC52+M8 Falmouth, Massachusetts",Google Maps
Flooring contractor,,"Kemco Floors, LLC.",(781) 775-9040,,kemcofloors.com,,,5.0,,,,,,,,,,,,"98 Spruce Rd, Reading, MA 01867",Reading,MIDDLESEX,MA,,"GVQJ+MR Reading, Massachusetts",Google Maps
Carpet store,,Business Interiors Floor Covering,(781) 938-9994,,bifloor.com,,5,3.0,,,,,,,,,,,https://www.linkedin.com/company/business-interiors-floor-covering,"16 Everberg Rd, Woburn, MA 01801",Woburn,MIDDLESEX,MA,,"GV55+94 Woburn, Massachusetts",Google Maps
Flooring store,,FLOORS & WALLS,(508) 419-6500,,floorswalls.com,,23,3.1,,,,,,Sales@FloorsWalls.com,,,,,,"379 Iyannough Rd, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"MP78+3Q Hyannis, Barnstable, MA",Google Maps
Flooring store,,All Floorz,(978) 658-9694,,allfloorz.net,,9,3.7,,,,,,,,,,,,"474 Main St #4, Wilmington, MA 01887",Wilmington,MIDDLESEX,MA,,"GRWH+55 Wilmington, Massachusetts",Google Maps
Flooring store,American,Arthur J Hubbard & Sons,(781) 395-3230,,hubbardfloors.com,,16,5.0,SHIRLEY,A. HUBBARD,,,,,,,,https://www.facebook.com/Hubbardfloors/,,"315 Salem St, Medford, MA 02155",Medford,MIDDLESEX,MA,,"CWC2+CX Medford, Massachusetts",Google Maps
Flooring store,,PID Floors | Boston,(617) 737-1898,,pidfloors.com,,3,5.0,,,,,,PID_Floors_Logo_Flat_200x@2x.png,,,https://www.instagram.com/pidfloors/,https://www.facebook.com/PIDFloors/,,"500 Harrison Ave Suite 106, Boston, MA 02118",Boston,SUFFOLK,MA,,"8WRM+RJ Boston, Massachusetts",Google Maps
Flooring store,,Richard Doyle Flooring,(781) 335-5162,,doylefloors.com,,4,4.8,,,,,,,,,,https://www.facebook.com/doylefloors/,,"402 Front St, Weymouth, MA 02188",Weymouth,NORFOLK,MA,,"624R+FF Weymouth, Massachusetts",Google Maps
Flooring contractor,,Expert Flooring LLC,(413) 241-0167,,expert-flooring-llc.com,,17,5.0,,,,,,expertflooringllc22@gmail.com,,,https://www.instagram.com/_expert_flooring_/,,,"18 Cottage St, Agawam, MA 01001",Agawam,HAMPDEN,MA,,"39W6+JP Agawam, Massachusetts",Google Maps
Flooring store,American,Arthur J Hubbard & Sons,(781) 395-3230,,hubbardfloors.com,,16,5.0,ARTHUR,J. HUBBARD JR.,,,,,,,,https://www.facebook.com/Hubbardfloors/,,"315 Salem St, Medford, MA 02155",Medford,MIDDLESEX,MA,,"CWC2+CX Medford, Massachusetts",Google Maps
Tile contractor,,D B Tile,(508) 892-8550,,dbtile.com,,3,2.3,,,,,,thumbnail_D_B_DISTRIBUTORS_Logo_1_140x@2x.png,,,https://www.instagram.com/dbtile/,,,"6 Mayflower Cir, Leicester, MA 01524",Leicester,WORCESTER,MA,,"63MP+7M Leicester, Massachusetts",Google Maps
Roofing contractor,,Brocks Building,(508) 441-8931,,brocksbuildingroofingcontractor.com,,23,4.8,,,,,,,,,,https://www.facebook.com/brocksbuildingroofingcontractor/,https://www.linkedin.com/in/brocks-building-b50347123,"6 Sola's Cir, Wareham, MA 02571",Wareham,PLYMOUTH,MA,,"P7WC+78 Wareham, Massachusetts",Google Maps
Wood floor refinishing service,,Boston Wood Floors,(617) 500-8114,,bostonwoodfloors.com,,,,,,,,,info@bostonwoodfloors.com,,,,,,"46 Central Ave, Revere, MA 02151",Revere,SUFFOLK,MA,,"CX5Q+XR Revere, Massachusetts",Google Maps
Bathroom remodeler,,"Alton Barnes, LLC.",(508) 759-4768,,altonbarnes.com,,13,4.8,,,,,,altonbarnesco@gmail.com,,,,https://www.facebook.com/altonbarnesco/,,"12 West St, West Wareham, MA 02576",West Wareham,PLYMOUTH,MA,,"Q6QJ+MG West Wareham, Wareham, MA",Google Maps
Flooring contractor,,Wood Floor Services,(978) 462-8403,,woodfloorservices.net,,2,3.0,,,,,,sales@woodfloorservices.net,,,,https://www.facebook.com/woodflooringservices/,,"15 Rabbit Rd, Salisbury, MA 01952",Salisbury,ESSEX,MA,,"R4W2+V4 Salisbury, Massachusetts",Google Maps
Carpet store,,Esposito Carpet,(978) 658-7878,,espositocarpet.com,,8,5.0,,,,,,20info@EspositoCarpet.com,,,,,,"211 C Lowell St, Wilmington, MA 01887",Wilmington,MIDDLESEX,MA,,"GVQ2+MC Wilmington, Massachusetts",Google Maps
Rug store,,Colony Rug Company,(781) 826-5166,,colonyrug.com,,5,5.0,,,,,,,,,,https://www.facebook.com/ColonyRug/,,"72 Sharp Street Unit C-10 TRADE ONLY, Hingham, MA 02043",Hingham,PLYMOUTH,MA,,"537H+52 Hingham, Massachusetts",Google Maps
Flooring contractor,,"McGinness Floors, Inc.",(978) 658-0404,,mcginnessfloors.com,,2,5.0,,,,,,,,,,,,"210 Andover St # 07, Wilmington, MA 01887",Wilmington,MIDDLESEX,MA,,"HVR2+3R Wilmington, Massachusetts",Google Maps
Flooring contractor,,E P Floors Corp,(800) 808-7773,,epfloors.com,,13,3.9,,,,,,,,,,https://www.facebook.com/engineeredpolymerfloors/,https://www.linkedin.com/company/ep-floors-corp,"4 Springfield St, Three Rivers, MA 01080",Three Rivers,HAMPDEN,MA,,"5JHM+Q3 Three Rivers, Palmer, MA",Google Maps
Building materials store,,IFI Flooring,(413) 246-7181,,ififlooring.com,,,5.0,,,,,,,,,,,,"14 Morgan St, Granby, MA 01033",Granby,HAMPSHIRE,MA,,"6FM6+V6 Granby, Massachusetts",Google Maps
Flooring contractor,,GNU Garage & DuraBull Epoxy,(413) 505-9980,,gnugarage.com,,,5.0,,,,,,chris.butler@GNUGarage.com,,,,https://m.facebook.com/chrisbutler2021/,,"59 James St, Worcester, MA 01603",Worcester,WORCESTER,MA,,"65M2+88 Worcester, Massachusetts",Google Maps
Flooring contractor,,Apex Hardwood Floors LLC,(978) 995-2228,,apexfloorllc.com,,103,5.0,,,,,,,,,,https://www.facebook.com/ApexHardwoodFlooring,,"72 Asti Ave, Revere, MA 02151",Revere,SUFFOLK,MA,,"CXFG+WP Revere, Massachusetts",Google Maps
Carpet store,,Allied Flooring - Leominster Floor Covering,(978) 466-9441,,alliedflooringandpaint.com,,9,4.6,,,,,,,,,http://www.instagram.com/alliedflooringandpaint,http://www.facebook.com/alliedflooringandbudgetcabinetsales,,"539 Lancaster St, Leominster, MA 01453",Leominster,WORCESTER,MA,,"G766+FC Leominster, Massachusetts",Google Maps
Furniture store,,Bespoke Abode,(508) 693-0722,,bespokeabode.com,,,5.0,,,,,,hello@bespokeabode.com,,,,,,"56 Main St, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"F94W+2P Vineyard Haven, Tisbury, MA",Google Maps
Flooring contractor,,Advanced Floor Covering LLC,(413) 592-5900,,advancedfloorcoveringllc.com,,3,4.3,,,,,,tracysaporito@hotmail.com,,,,https://www.facebook.com/Advanced-Floor-Covering-LLC-153079571402973/,,"51 Olea St, Chicopee, MA 01020",Chicopee,HAMPDEN,MA,,"59GW+GV Chicopee, Massachusetts",Google Maps
Flooring contractor,Spanish,Romero Hardwood Floors,(617) 913-0155,,romerohardwoodfloor.com,,97,5.0,FRANCISCO,ROMERO-IBARRA,,,,,,,https://www.instagram.com/romerohardwoodfloors/,https://www.facebook.com/romerohardwoodfloors,,"85 Davis St, Revere, MA 02151",Revere,SUFFOLK,MA,,"CX9R+Q4 Revere, Massachusetts",Google Maps
Garage door supplier,,Revel Garage Solutions,(781) 509-0038,,revelgarage.com,,156,5.0,,,,,,,,,http://instagram.com/revelgarage,http://facebook.com/revelgarage,https://www.linkedin.com/company/revelgarage,"325 New Boston St UNIT 8, Woburn, MA 01801",Woburn,MIDDLESEX,MA,,"GVF3+85 Woburn, Massachusetts",Google Maps
Floor refinishing service,,"Advanced Prep-Coat, Inc.",(800) 230-2937,,advancedprepcoat.com,,,5.0,,,,,,,,,,,,"41 Sutton Ln, Worcester, MA 01603",Worcester,WORCESTER,MA,,"65QG+WH Worcester, Massachusetts",Google Maps
Flooring contractor,,Ryan's Hardwood Flooring,(978) 877-0894,,facebook.com,,,5.0,,,,,,,,,,https://www.facebook.com/RyansHardwoodFlooring/,,"47 Mt Lebanon St, Pepperell, MA 01463",Pepperell,MIDDLESEX,MA,,"J9XP+GR Pepperell, Massachusetts",Google Maps
Flooring contractor,,Flooring Wizards,(774) 368-3134,,flooringwizards.com,,79,5.0,,,,,,,,,,https://m.facebook.com/FlooringWizardsPro/,,"248 Old Main St #1, South Yarmouth, MA 02664",South Yarmouth,BARNSTABLE,MA,,"MR76+M4 South Yarmouth, Yarmouth, MA",Google Maps
Carpet store,,Carpet Trades LLC,(781) 662-0062,,carpettrades.com,,2,5.0,,,,,,,,,,https://www.facebook.com/CarpetTrades/,,"177 W Foster St, Melrose, MA 02176",Melrose,MIDDLESEX,MA,,"FW4J+7C Melrose, Massachusetts",Google Maps
Flooring store,Irish,Hunt Hardwood,(781) 862-3559,,huntcustomwood.com,,,1.0,PATRICK,HUNT,,,,,,,,,,"1531 Massachusetts Ave, Arlington, MA 02476",Arlington,MIDDLESEX,MA,,"CRG5+77 Arlington, Massachusetts",Google Maps
Flooring contractor,,AJ Flooring & Tile,(774) 513-0289,,ajflooringtile.com,,29,4.9,,,,,,,,,https://www.instagram.com/ajflooringtile,https://www.facebook.com/ajflooringtile,,"51 Robin Rd, Westborough, MA 01581",Westborough,WORCESTER,MA,,"79HH+2X Westborough, Massachusetts",Google Maps
Wood floor refinishing service,,MyHardwoodFloors,(617) 230-6652,,myhardwoodfloors.com,,6,5.0,,,,,,info@myhardwoodfloors.com,,,,,,"2 Neptune Rd Suite 411, Boston, MA 02128",Boston,SUFFOLK,MA,,"9XJF+5M Boston, Massachusetts",Google Maps
Flooring contractor,,Tidi's Hardwood Floors Contracting,(617) 721-6369,,tidishardwoodfloors.com,,10,3.8,,,,,,contact@tidishardwoodfloors.com,,,https://www.instagram.com/tidisfloors/,https://www.facebook.com/tidishardwoodfloors/,,"50 Fox Rd #1021, Waltham, MA 02451",Waltham,MIDDLESEX,MA,,"9PJJ+WP Waltham, Massachusetts",Google Maps
Flooring store,Irish,Wholesale Carpet Co. Inc.,(617) 553-6588,,wholesalecc.com,,8,4.9,DANIEL,J LEONARD,,,,estimate@wholesalecc.com,,,,https://www.facebook.com/people/Wholesale-Carpet-Company/100064134511404/,,"314 Eastern Ave, Malden, MA 02148",Malden,MIDDLESEX,MA,,"CWGR+V2 Malden, Massachusetts",Google Maps
Tile store,,DJ Tiles,(508) 251-1269,,djtiles.com,,74,4.8,,,,,,,,,https://www.instagram.com/djtilesgroup/,https://www.facebook.com/djtilesgroup/,,"785 Boston Post Rd E, Marlborough, MA 01752",Marlborough,MIDDLESEX,MA,,"9G22+4J Marlborough, Massachusetts",Google Maps
Hardware store,,Eastman's Hardware,(508) 548-0407,,acehardware.com,,191,4.7,,,,,,,,,,,,"150 Main St, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"H93M+62 Falmouth, Massachusetts",Google Maps
Manufacturer,,"Altro USA, Inc.",(800) 377-5597,,altro.com,,4,5.0,,,,,,,,,https://www.instagram.com/altroamericas/,https://www.facebook.com/altro.americas/,https://www.linkedin.com/company/altro-usa-inc.-dba-compass-flooring,"80 Industrial Way #1, Wilmington, MA 01887",Wilmington,MIDDLESEX,MA,,"GVM6+42 Wilmington, Massachusetts",Google Maps
Floor refinishing service,American,Euro Style Flooring Solutions,(508) 360-0974,,,,2,3.0,WENYGTTON,B. JORDAO,,,,,,,,https://www.facebook.com/EuroStyleFlooringSolutions/,,"297 Auburn St, Auburndale, MA 02466",Auburndale,MIDDLESEX,MA,,"8QW3+P4 Auburndale, Newton, MA",Google Maps
Flooring store,,Hastings Floor Covering,(978) 521-8848,,hastingsfloor.com,,18,4.3,,,,,,linda@hastingsfloor.com,,,,,,"919 Salem St, Groveland, MA 01834",Groveland,ESSEX,MA,,"PXPJ+FF Groveland, Massachusetts",Google Maps
Floor refinishing service,Portuguese,Euro Style Flooring Solutions,(508) 360-0974,,,,2,3.0,WALACE,JORDAO,,,,,,,,https://www.facebook.com/EuroStyleFlooringSolutions/,,"297 Auburn St, Auburndale, MA 02466",Auburndale,MIDDLESEX,MA,,"8QW3+P4 Auburndale, Newton, MA",Google Maps
Flooring contractor,Chinese,Taozen Flooring,(617) 622-4020,,taozenflooring.com,,57,4.9,TAO,HOANG,,,,taozenflooring@hotmail.com,,,,https://www.facebook.com/taozenfloorsservices/,,"303 Wyman St Suite 300, Waltham, MA 02451",Waltham,MIDDLESEX,MA,,"CP4V+RV Waltham, Massachusetts",Google Maps
Flooring contractor,,PHILLIPS FLOOR COMPANY,(978) 512-9265,,phillipsfloorcompany.com,,7,4.4,,,,,,PhillipsFloorCompany@gmail.com,,,https://www.instagram.com/phillipsfloorcompany/,,,"325 Ayer Rd, Harvard, MA 01451",Harvard,WORCESTER,MA,,,Google Maps
Flooring store,,Anthony's Hardwood Floors Sanding/Installating,(857) 210-3647,,anthonyshardwoodfloorsma.com,,,5.0,,,,,,,,,,https://www.facebook.com/AnthonysHardwoodFloors/,,"1 Malden St, Revere, MA 02151",Revere,SUFFOLK,MA,,"CX8R+GF Revere, Massachusetts",Google Maps
General contractor,,Elite Service Contractors LLC,(774) 287-3870,,eliteservicecontractors.com,,29,4.9,,,,,,hsantos@eliteservicecontractors.com,,,,,,"12 Everett Ave, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"77H4+FG Shrewsbury, Massachusetts",Google Maps
Tile store,,Tiles Gone Wild,(978) 462-9453,,tilesgonewild.com,,18,4.8,,,,,,chris@tilesgonewild.com,,,https://www.instagram.com/tilesgonewild/,,https://www.linkedin.com/in/chris-bates-0b2682206,"253 Low St #3510, Newburyport, MA 01950",Newburyport,ESSEX,MA,,"R39V+C3 Newburyport, Massachusetts",Google Maps
Flooring contractor,Portuguese,Smart Flooring,(857) 675-0809,,smartflooring.online,,76,5.0,THIAGO,GONTIJO,,,,thiago@smartflooringinc.com,,,https://www.instagram.com/smart.flooring_,https://www.facebook.com/smart.flooring.2023,,"500 Broadway, Malden, MA 02148",Malden,MIDDLESEX,MA,,"CXQ7+CX Malden, Massachusetts",Google Maps
Flooring contractor,Irish,Smart Flooring,(857) 675-0809,,smartflooring.online,,76,5.0,DEBORA,MCGOWAN,,,,thiago@smartflooringinc.com,,,https://www.instagram.com/smart.flooring_,https://www.facebook.com/smart.flooring.2023,,"500 Broadway, Malden, MA 02148",Malden,MIDDLESEX,MA,,"CXQ7+CX Malden, Massachusetts",Google Maps
Wood floor installation service,,Martins Floor Covering,(413) 568-4460,,martinsfloorcovering.com,,21,4.4,,,,,,info@martinsfloorcovering.com,,,https://www.instagram.com/MartinsfloorUS,https://www.facebook.com/132013723488529,https://www.linkedin.com/company/martin-s-floor-covering-inc,"501 Southampton Rd, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"574F+PJ Westfield, Massachusetts",Google Maps
Flooring store,,Peter's Hardwood Floor,(617) 331-9569,,petershardwoodfloor.com,,19,4.6,,,,,,,,,,https://www.facebook.com/Peters-Hardwood-Floor-141619382914409/,,"124 Randolph St, Weymouth, MA 02190",Weymouth,NORFOLK,MA,,"52CP+6F Weymouth, Massachusetts",Google Maps
Construction company,,"Liberty Construction, Inc.",(508) 791-0222,,liberty-construction.com,,22,4.5,,,,,,,,,,https://www.facebook.com/LibertyConstructionInc/,,"90 Wallace Ave, Auburn, MA 01501",Auburn,WORCESTER,MA,,"645W+XC Auburn, Massachusetts",Google Maps
Flooring store,Portuguese,Allegheny Flooring Co,(781) 935-1077,,alleghenycontract.com,,9,4.6,EDGARDO,GAFANHAO,,,,info@alleghenycontract.com,,,,,,"36 Holton St, Winchester, MA 01890",Winchester,MIDDLESEX,MA,,"FV98+Q6 Winchester, Massachusetts",Google Maps
Flooring contractor,,Colonial Hardwood Flooring,(781) 861-7343,,colonialhardwood.net,,43,5.0,,,,,,Colonialhardwood@yahoo.com,,,,,,"573 Lowell St, Lexington, MA 02420",Lexington,MIDDLESEX,MA,,"FQ7V+2F Lexington, Massachusetts",Google Maps
Flooring contractor,,Kaloutas,(978) 532-1414,,kaloutas.com,,10,4.2,,,,,,,,,https://www.instagram.com/kaloutas88/,https://www.facebook.com/kaloutas88/,,"304 Washington St, Auburn, MA 01501",Auburn,WORCESTER,MA,,,Google Maps
